Batch,Speed,BatchQty,Para1Tgt,Para1,Para2Tgt,Para2,Para3,Para4,Para5,Para6,Para7,Para8,Para9,Para10,Para11,Para12,Para13,Para14,Para15,Para16,Para17,Para18,Para19,Para20,Para21,Para22,Para23
418,0.009615384615384616,0.0,0.007211538461538462,0.002403846153846154,0.002403846153846154,0.002403846153846154,0.004807692307692308,0.014423076923076924,0.0,0.002403846153846154,0.004807692307692308,0.002403846153846154,0.01201923076923077,0.002403846153846154,0.004807692307692308,0.0,0.004807692307692308,0.004807692307692308,0.0,0.004807692307692308,0.002403846153846154,0.0,0.009615384615384616,0.009615384615384616,0.007211538461538462,0.0,0.002403846153846154
419,0.009592326139088728,0.0,0.007194244604316547,0.002398081534772182,0.002398081534772182,0.002398081534772182,0.004796163069544364,0.014388489208633094,0.0,0.002398081534772182,0.004796163069544364,0.002398081534772182,0.011990407673860911,0.002398081534772182,0.004796163069544364,0.0,0.004796163069544364,0.004796163069544364,0.002398081534772182,0.004796163069544364,0.002398081534772182,0.0,0.009592326139088728,0.009592326139088728,0.007194244604316547,0.0,0.002398081534772182
420,0.009569377990430622,0.0,0.007177033492822967,0.0023923444976076554,0.0023923444976076554,0.0023923444976076554,0.004784688995215311,0.014354066985645933,0.0,0.0023923444976076554,0.004784688995215311,0.0023923444976076554,0.011961722488038277,0.0023923444976076554,0.004784688995215311,0.0,0.004784688995215311,0.004784688995215311,0.0023923444976076554,0.004784688995215311,0.0023923444976076554,0.0,0.009569377990430622,0.011961722488038277,0.007177033492822967,0.0,0.0023923444976076554
421,0.00954653937947494,0.0,0.007159904534606206,0.002386634844868735,0.002386634844868735,0.002386634844868735,0.00477326968973747,0.014319809069212411,0.0,0.002386634844868735,0.00477326968973747,0.002386634844868735,0.011933174224343675,0.002386634844868735,0.00477326968973747,0.0,0.00477326968973747,0.00477326968973747,0.002386634844868735,0.00477326968973747,0.002386634844868735,0.0,0.00954653937947494,0.011933174224343675,0.007159904534606206,0.0,0.002386634844868735
422,0.009523809523809525,0.0,0.007142857142857143,0.002380952380952381,0.002380952380952381,0.002380952380952381,0.004761904761904762,0.014285714285714285,0.0,0.002380952380952381,0.004761904761904762,0.002380952380952381,0.011904761904761904,0.002380952380952381,0.004761904761904762,0.0,0.004761904761904762,0.004761904761904762,0.002380952380952381,0.004761904761904762,0.002380952380952381,0.0,0.009523809523809525,0.011904761904761904,0.007142857142857143,0.0,0.002380952380952381
423,0.009501187648456057,0.0,0.007125890736342043,0.0023752969121140144,0.0023752969121140144,0.0023752969121140144,0.004750593824228029,0.014251781472684086,0.0,0.0023752969121140144,0.004750593824228029,0.0023752969121140144,0.011876484560570071,0.0023752969121140144,0.004750593824228029,0.0,0.004750593824228029,0.004750593824228029,0.0023752969121140144,0.004750593824228029,0.0023752969121140144,0.0,0.009501187648456057,0.011876484560570071,0.007125890736342043,0.0,0.0023752969121140144
424,0.009478672985781991,0.0,0.0071090047393364926,0.002369668246445498,0.002369668246445498,0.002369668246445498,0.004739336492890996,0.014218009478672985,0.0,0.002369668246445498,0.004739336492890996,0.002369668246445498,0.011848341232227487,0.002369668246445498,0.004739336492890996,0.0,0.004739336492890996,0.004739336492890996,0.002369668246445498,0.004739336492890996,0.002369668246445498,0.0,0.009478672985781991,0.011848341232227487,0.0071090047393364926,0.0,0.002369668246445498
425,0.009456264775413711,0.0,0.0070921985815602835,0.002364066193853428,0.002364066193853428,0.002364066193853428,0.004728132387706856,0.014184397163120567,0.0,0.002364066193853428,0.004728132387706856,0.002364066193853428,0.01182033096926714,0.002364066193853428,0.004728132387706856,0.0,0.004728132387706856,0.004728132387706856,0.002364066193853428,0.004728132387706856,0.002364066193853428,0.0,0.009456264775413711,0.01182033096926714,0.0070921985815602835,0.0,0.002364066193853428
426,0.009433962264150943,0.0,0.007075471698113208,0.0023584905660377358,0.0023584905660377358,0.0023584905660377358,0.0047169811320754715,0.014150943396226415,0.0,0.0023584905660377358,0.0047169811320754715,0.0023584905660377358,0.01179245283018868,0.0023584905660377358,0.0047169811320754715,0.0,0.0047169811320754715,0.0047169811320754715,0.0023584905660377358,0.0047169811320754715,0.0023584905660377358,0.0,0.009433962264150943,0.01179245283018868,0.007075471698113208,0.0,0.0023584905660377358
427,0.009411764705882352,0.0,0.007058823529411765,0.002352941176470588,0.002352941176470588,0.002352941176470588,0.004705882352941176,0.01411764705882353,0.0,0.002352941176470588,0.004705882352941176,0.002352941176470588,0.011764705882352941,0.002352941176470588,0.004705882352941176,0.0,0.004705882352941176,0.004705882352941176,0.002352941176470588,0.004705882352941176,0.002352941176470588,0.0,0.009411764705882352,0.011764705882352941,0.007058823529411765,0.0,0.002352941176470588
428,0.009389671361502348,0.0,0.007042253521126761,0.002347417840375587,0.002347417840375587,0.002347417840375587,0.004694835680751174,0.014084507042253521,0.0,0.002347417840375587,0.004694835680751174,0.002347417840375587,0.011737089201877934,0.002347417840375587,0.004694835680751174,0.0,0.004694835680751174,0.004694835680751174,0.002347417840375587,0.004694835680751174,0.002347417840375587,0.0,0.009389671361502348,0.011737089201877934,0.007042253521126761,0.0,0.002347417840375587
429,0.00936768149882904,0.0,0.00702576112412178,0.00234192037470726,0.00234192037470726,0.00234192037470726,0.00468384074941452,0.01405152224824356,0.0,0.00234192037470726,0.00468384074941452,0.00234192037470726,0.0117096018735363,0.00234192037470726,0.00468384074941452,0.0,0.00468384074941452,0.00468384074941452,0.00234192037470726,0.00468384074941452,0.00234192037470726,0.0,0.00936768149882904,0.0117096018735363,0.00702576112412178,0.0,0.00234192037470726
430,0.009345794392523364,0.0,0.007009345794392523,0.002336448598130841,0.002336448598130841,0.002336448598130841,0.004672897196261682,0.014018691588785047,0.0,0.002336448598130841,0.004672897196261682,0.002336448598130841,0.011682242990654205,0.002336448598130841,0.004672897196261682,0.0,0.004672897196261682,0.004672897196261682,0.002336448598130841,0.004672897196261682,0.002336448598130841,0.0,0.009345794392523364,0.011682242990654205,0.007009345794392523,0.0,0.002336448598130841
431,0.009324009324009324,0.0,0.006993006993006993,0.002331002331002331,0.002331002331002331,0.002331002331002331,0.004662004662004662,0.013986013986013986,0.0,0.002331002331002331,0.004662004662004662,0.002331002331002331,0.011655011655011656,0.002331002331002331,0.004662004662004662,0.0,0.004662004662004662,0.004662004662004662,0.002331002331002331,0.004662004662004662,0.002331002331002331,0.0,0.009324009324009324,0.011655011655011656,0.006993006993006993,0.0,0.002331002331002331
432,0.009302325581395349,0.0,0.0069767441860465115,0.002325581395348837,0.002325581395348837,0.002325581395348837,0.004651162790697674,0.013953488372093023,0.0,0.002325581395348837,0.004651162790697674,0.002325581395348837,0.011627906976744186,0.002325581395348837,0.004651162790697674,0.0,0.004651162790697674,0.004651162790697674,0.002325581395348837,0.004651162790697674,0.002325581395348837,0.0,0.009302325581395349,0.011627906976744186,0.0069767441860465115,0.0,0.002325581395348837
433,0.009280742459396751,0.0,0.0069605568445475635,0.002320185614849188,0.002320185614849188,0.002320185614849188,0.004640371229698376,0.013921113689095127,0.0,0.002320185614849188,0.004640371229698376,0.002320185614849188,0.01160092807424594,0.002320185614849188,0.004640371229698376,0.0,0.004640371229698376,0.004640371229698376,0.002320185614849188,0.004640371229698376,0.002320185614849188,0.0,0.009280742459396751,0.01160092807424594,0.0069605568445475635,0.0,0.002320185614849188
434,0.009259259259259259,0.0,0.006944444444444444,0.0023148148148148147,0.0023148148148148147,0.0023148148148148147,0.004629629629629629,0.013888888888888888,0.0,0.0023148148148148147,0.004629629629629629,0.0023148148148148147,0.011574074074074073,0.0023148148148148147,0.004629629629629629,0.0,0.004629629629629629,0.004629629629629629,0.0023148148148148147,0.004629629629629629,0.0023148148148148147,0.0,0.009259259259259259,0.011574074074074073,0.006944444444444444,0.0,0.0023148148148148147
435,0.009237875288683603,0.0,0.006928406466512702,0.0023094688221709007,0.0023094688221709007,0.0023094688221709007,0.004618937644341801,0.013856812933025405,0.0,0.0023094688221709007,0.004618937644341801,0.0023094688221709007,0.011547344110854504,0.0023094688221709007,0.004618937644341801,0.0,0.004618937644341801,0.004618937644341801,0.0023094688221709007,0.004618937644341801,0.0023094688221709007,0.0,0.009237875288683603,0.011547344110854504,0.006928406466512702,0.0,0.0023094688221709007
436,0.009216589861751152,0.0,0.0069124423963133645,0.002304147465437788,0.002304147465437788,0.002304147465437788,0.004608294930875576,0.013824884792626729,0.0,0.002304147465437788,0.004608294930875576,0.002304147465437788,0.01152073732718894,0.002304147465437788,0.004608294930875576,0.0,0.004608294930875576,0.004608294930875576,0.002304147465437788,0.004608294930875576,0.002304147465437788,0.0,0.01152073732718894,0.01152073732718894,0.0069124423963133645,0.0,0.002304147465437788
437,0.009195402298850575,0.0,0.006896551724137931,0.0022988505747126436,0.0022988505747126436,0.0022988505747126436,0.004597701149425287,0.013793103448275862,0.0,0.0022988505747126436,0.004597701149425287,0.0022988505747126436,0.011494252873563218,0.0022988505747126436,0.004597701149425287,0.0,0.004597701149425287,0.004597701149425287,0.0022988505747126436,0.004597701149425287,0.0022988505747126436,0.0,0.011494252873563218,0.011494252873563218,0.006896551724137931,0.0,0.0022988505747126436
438,0.009174311926605505,0.0,0.006880733944954129,0.0022935779816513763,0.0022935779816513763,0.0022935779816513763,0.0045871559633027525,0.013761467889908258,0.0,0.0022935779816513763,0.0045871559633027525,0.0022935779816513763,0.011467889908256881,0.0022935779816513763,0.0045871559633027525,0.0,0.0045871559633027525,0.0045871559633027525,0.0022935779816513763,0.0045871559633027525,0.0022935779816513763,0.0,0.011467889908256881,0.011467889908256881,0.006880733944954129,0.0,0.0022935779816513763
439,0.009153318077803204,0.0,0.006864988558352402,0.002288329519450801,0.002288329519450801,0.002288329519450801,0.004576659038901602,0.013729977116704805,0.0,0.002288329519450801,0.004576659038901602,0.002288329519450801,0.011441647597254004,0.002288329519450801,0.004576659038901602,0.0,0.004576659038901602,0.006864988558352402,0.002288329519450801,0.004576659038901602,0.002288329519450801,0.0,0.011441647597254004,0.011441647597254004,0.006864988558352402,0.0,0.002288329519450801
440,0.0091324200913242,0.0,0.00684931506849315,0.00228310502283105,0.00228310502283105,0.00228310502283105,0.0045662100456621,0.0136986301369863,0.0,0.00228310502283105,0.0045662100456621,0.00228310502283105,0.01141552511415525,0.00228310502283105,0.0045662100456621,0.0,0.0045662100456621,0.00684931506849315,0.00228310502283105,0.0045662100456621,0.00228310502283105,0.0,0.01141552511415525,0.01141552511415525,0.00684931506849315,0.0,0.00228310502283105
441,0.009111617312072893,0.0,0.00683371298405467,0.002277904328018223,0.002277904328018223,0.002277904328018223,0.004555808656036446,0.01366742596810934,0.0,0.002277904328018223,0.004555808656036446,0.002277904328018223,0.011389521640091117,0.002277904328018223,0.004555808656036446,0.0,0.004555808656036446,0.00683371298405467,0.002277904328018223,0.004555808656036446,0.002277904328018223,0.0,0.011389521640091117,0.011389521640091117,0.00683371298405467,0.0,0.002277904328018223
442,0.00909090909090909,0.0,0.006818181818181818,0.0022727272727272726,0.0022727272727272726,0.0022727272727272726,0.004545454545454545,0.013636363636363636,0.0,0.0022727272727272726,0.004545454545454545,0.0022727272727272726,0.011363636363636364,0.0022727272727272726,0.004545454545454545,0.0,0.004545454545454545,0.006818181818181818,0.0022727272727272726,0.004545454545454545,0.0022727272727272726,0.0,0.011363636363636364,0.011363636363636364,0.006818181818181818,0.0,0.0022727272727272726
443,0.009070294784580499,0.0,0.006802721088435374,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,0.0045351473922902496,0.013605442176870748,0.0,0.0022675736961451248,0.0045351473922902496,0.0022675736961451248,0.011337868480725623,0.0022675736961451248,0.0045351473922902496,0.0,0.0045351473922902496,0.006802721088435374,0.0022675736961451248,0.0045351473922902496,0.0022675736961451248,0.0,0.011337868480725623,0.011337868480725623,0.006802721088435374,0.0,0.0022675736961451248
444,0.00904977375565611,0.0,0.006787330316742082,0.0022624434389140274,0.0022624434389140274,0.0022624434389140274,0.004524886877828055,0.013574660633484163,0.0,0.0022624434389140274,0.004524886877828055,0.0022624434389140274,0.011312217194570135,0.0022624434389140274,0.004524886877828055,0.0,0.004524886877828055,0.006787330316742082,0.0022624434389140274,0.004524886877828055,0.0022624434389140274,0.0,0.011312217194570135,0.011312217194570135,0.006787330316742082,0.0,0.0022624434389140274
445,0.009029345372460496,0.0,0.006772009029345372,0.002257336343115124,0.002257336343115124,0.002257336343115124,0.004514672686230248,0.013544018058690745,0.0,0.002257336343115124,0.004514672686230248,0.002257336343115124,0.011286681715575621,0.002257336343115124,0.004514672686230248,0.0,0.004514672686230248,0.006772009029345372,0.002257336343115124,0.004514672686230248,0.002257336343115124,0.0,0.011286681715575621,0.011286681715575621,0.006772009029345372,0.0,0.002257336343115124
446,0.009009009009009009,0.0,0.006756756756756757,0.0022522522522522522,0.0022522522522522522,0.0022522522522522522,0.0045045045045045045,0.013513513513513514,0.0,0.0022522522522522522,0.0045045045045045045,0.0022522522522522522,0.01126126126126126,0.0022522522522522522,0.0045045045045045045,0.0,0.0045045045045045045,0.006756756756756757,0.0045045045045045045,0.0045045045045045045,0.0022522522522522522,0.0,0.01126126126126126,0.01126126126126126,0.006756756756756757,0.0,0.0022522522522522522
447,0.008988764044943821,0.0,0.006741573033707865,0.0022471910112359553,0.0022471910112359553,0.0022471910112359553,0.0044943820224719105,0.01348314606741573,0.0,0.0022471910112359553,0.0044943820224719105,0.0022471910112359553,0.011235955056179775,0.0022471910112359553,0.0044943820224719105,0.0,0.0044943820224719105,0.006741573033707865,0.0044943820224719105,0.0044943820224719105,0.0022471910112359553,0.0,0.011235955056179775,0.011235955056179775,0.006741573033707865,0.0,0.0022471910112359553
448,0.008968609865470852,0.0,0.006726457399103139,0.002242152466367713,0.002242152466367713,0.002242152466367713,0.004484304932735426,0.013452914798206279,0.0,0.002242152466367713,0.004484304932735426,0.002242152466367713,0.011210762331838564,0.002242152466367713,0.004484304932735426,0.0,0.004484304932735426,0.006726457399103139,0.004484304932735426,0.004484304932735426,0.002242152466367713,0.0,0.011210762331838564,0.011210762331838564,0.006726457399103139,0.0,0.002242152466367713
449,0.008948545861297539,0.0,0.006711409395973154,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0044742729306487695,0.013422818791946308,0.0,0.0022371364653243847,0.0044742729306487695,0.0022371364653243847,0.011185682326621925,0.0022371364653243847,0.0044742729306487695,0.0,0.0044742729306487695,0.006711409395973154,0.0044742729306487695,0.0044742729306487695,0.0022371364653243847,0.0,0.011185682326621925,0.011185682326621925,0.006711409395973154,0.0,0.0022371364653243847
450,0.008928571428571428,0.0,0.006696428571428571,0.002232142857142857,0.002232142857142857,0.002232142857142857,0.004464285714285714,0.013392857142857142,0.0,0.002232142857142857,0.004464285714285714,0.002232142857142857,0.011160714285714286,0.002232142857142857,0.004464285714285714,0.0,0.004464285714285714,0.006696428571428571,0.004464285714285714,0.004464285714285714,0.002232142857142857,0.0,0.011160714285714286,0.011160714285714286,0.006696428571428571,0.0,0.002232142857142857
451,0.008908685968819599,0.0,0.0066815144766146995,0.0022271714922048997,0.0022271714922048997,0.0022271714922048997,0.004454342984409799,0.013363028953229399,0.0,0.0022271714922048997,0.004454342984409799,0.0022271714922048997,0.011135857461024499,0.0022271714922048997,0.004454342984409799,0.0,0.004454342984409799,0.0066815144766146995,0.004454342984409799,0.004454342984409799,0.0022271714922048997,0.0,0.011135857461024499,0.011135857461024499,0.0066815144766146995,0.0,0.0022271714922048997
452,0.008888888888888889,0.0,0.006666666666666667,0.0022222222222222222,0.0022222222222222222,0.0022222222222222222,0.0044444444444444444,0.013333333333333334,0.0,0.0022222222222222222,0.0044444444444444444,0.0022222222222222222,0.011111111111111112,0.0022222222222222222,0.0044444444444444444,0.0,0.0044444444444444444,0.006666666666666667,0.0044444444444444444,0.0044444444444444444,0.0022222222222222222,0.0,0.011111111111111112,0.011111111111111112,0.006666666666666667,0.0,0.0022222222222222222
453,0.008869179600886918,0.0,0.0066518847006651885,0.0022172949002217295,0.0022172949002217295,0.0022172949002217295,0.004434589800443459,0.013303769401330377,0.0,0.0022172949002217295,0.004434589800443459,0.0022172949002217295,0.011086474501108648,0.0022172949002217295,0.004434589800443459,0.0,0.004434589800443459,0.0066518847006651885,0.004434589800443459,0.004434589800443459,0.0022172949002217295,0.0,0.011086474501108648,0.011086474501108648,0.0066518847006651885,0.0,0.0022172949002217295
454,0.008849557522123894,0.0,0.00663716814159292,0.0022123893805309734,0.0022123893805309734,0.0022123893805309734,0.004424778761061947,0.01327433628318584,0.0,0.0022123893805309734,0.004424778761061947,0.0022123893805309734,0.011061946902654867,0.0022123893805309734,0.004424778761061947,0.0,0.004424778761061947,0.00663716814159292,0.004424778761061947,0.004424778761061947,0.0022123893805309734,0.0,0.011061946902654867,0.011061946902654867,0.00663716814159292,0.0,0.0022123893805309734
455,0.008830022075055188,0.0,0.006622516556291391,0.002207505518763797,0.002207505518763797,0.002207505518763797,0.004415011037527594,0.013245033112582781,0.0,0.002207505518763797,0.004415011037527594,0.002207505518763797,0.011037527593818985,0.002207505518763797,0.004415011037527594,0.0,0.004415011037527594,0.006622516556291391,0.004415011037527594,0.004415011037527594,0.002207505518763797,0.0,0.011037527593818985,0.011037527593818985,0.006622516556291391,0.0,0.002207505518763797
456,0.00881057268722467,0.0,0.006607929515418502,0.0022026431718061676,0.0022026431718061676,0.0022026431718061676,0.004405286343612335,0.013215859030837005,0.0,0.0022026431718061676,0.004405286343612335,0.004405286343612335,0.011013215859030838,0.0022026431718061676,0.004405286343612335,0.0,0.004405286343612335,0.006607929515418502,0.006607929515418502,0.004405286343612335,0.0022026431718061676,0.0,0.011013215859030838,0.011013215859030838,0.006607929515418502,0.0,0.0022026431718061676
457,0.008791208791208791,0.0,0.006593406593406593,0.002197802197802198,0.002197802197802198,0.002197802197802198,0.004395604395604396,0.013186813186813187,0.0,0.002197802197802198,0.004395604395604396,0.004395604395604396,0.01098901098901099,0.002197802197802198,0.004395604395604396,0.0,0.004395604395604396,0.006593406593406593,0.006593406593406593,0.004395604395604396,0.002197802197802198,0.0,0.01098901098901099,0.01098901098901099,0.006593406593406593,0.0,0.002197802197802198
458,0.008771929824561403,0.0,0.006578947368421052,0.0021929824561403508,0.0021929824561403508,0.0021929824561403508,0.0043859649122807015,0.013157894736842105,0.0,0.0021929824561403508,0.0043859649122807015,0.0043859649122807015,0.010964912280701754,0.0021929824561403508,0.0043859649122807015,0.0,0.0043859649122807015,0.006578947368421052,0.006578947368421052,0.0043859649122807015,0.0021929824561403508,0.0,0.010964912280701754,0.010964912280701754,0.006578947368421052,0.0,0.0021929824561403508
459,0.0087527352297593,0.0,0.006564551422319475,0.002188183807439825,0.002188183807439825,0.002188183807439825,0.00437636761487965,0.01312910284463895,0.0,0.002188183807439825,0.00437636761487965,0.00437636761487965,0.010940919037199124,0.002188183807439825,0.00437636761487965,0.0,0.00437636761487965,0.006564551422319475,0.006564551422319475,0.00437636761487965,0.002188183807439825,0.0,0.010940919037199124,0.010940919037199124,0.006564551422319475,0.0,0.002188183807439825
460,0.008733624454148471,0.0,0.006550218340611353,0.002183406113537118,0.002183406113537118,0.002183406113537118,0.004366812227074236,0.013100436681222707,0.0,0.002183406113537118,0.004366812227074236,0.004366812227074236,0.010917030567685589,0.002183406113537118,0.004366812227074236,0.0,0.004366812227074236,0.006550218340611353,0.006550218340611353,0.004366812227074236,0.002183406113537118,0.0,0.010917030567685589,0.010917030567685589,0.006550218340611353,0.0,0.002183406113537118
461,0.008714596949891068,0.0,0.006535947712418301,0.002178649237472767,0.002178649237472767,0.002178649237472767,0.004357298474945534,0.013071895424836602,0.0,0.002178649237472767,0.004357298474945534,0.004357298474945534,0.010893246187363835,0.002178649237472767,0.004357298474945534,0.0,0.004357298474945534,0.006535947712418301,0.006535947712418301,0.004357298474945534,0.002178649237472767,0.0,0.010893246187363835,0.010893246187363835,0.006535947712418301,0.0,0.002178649237472767
462,0.008695652173913044,0.0,0.006521739130434782,0.002173913043478261,0.002173913043478261,0.002173913043478261,0.004347826086956522,0.013043478260869565,0.0,0.002173913043478261,0.004347826086956522,0.004347826086956522,0.010869565217391304,0.002173913043478261,0.004347826086956522,0.0,0.004347826086956522,0.006521739130434782,0.006521739130434782,0.004347826086956522,0.002173913043478261,0.0,0.010869565217391304,0.010869565217391304,0.006521739130434782,0.0,0.002173913043478261
464,0.008676789587852495,0.0,0.006507592190889371,0.0021691973969631237,0.0021691973969631237,0.0021691973969631237,0.004338394793926247,0.013015184381778741,0.0,0.0021691973969631237,0.004338394793926247,0.004338394793926247,0.010845986984815618,0.0021691973969631237,0.004338394793926247,0.0,0.004338394793926247,0.006507592190889371,0.006507592190889371,0.004338394793926247,0.0021691973969631237,0.0,0.010845986984815618,0.010845986984815618,0.006507592190889371,0.0,0.0021691973969631237
465,0.008658008658008658,0.0,0.006493506493506494,0.0021645021645021645,0.0021645021645021645,0.0021645021645021645,0.004329004329004329,0.012987012987012988,0.0,0.0021645021645021645,0.004329004329004329,0.004329004329004329,0.010822510822510822,0.0021645021645021645,0.004329004329004329,0.0,0.004329004329004329,0.006493506493506494,0.006493506493506494,0.004329004329004329,0.0021645021645021645,0.0,0.010822510822510822,0.010822510822510822,0.008658008658008658,0.0,0.0021645021645021645
466,0.008639308855291577,0.0,0.0064794816414686825,0.0021598272138228943,0.0021598272138228943,0.0021598272138228943,0.004319654427645789,0.012958963282937365,0.0,0.0021598272138228943,0.004319654427645789,0.004319654427645789,0.01079913606911447,0.0021598272138228943,0.004319654427645789,0.0,0.004319654427645789,0.0064794816414686825,0.0064794816414686825,0.004319654427645789,0.0021598272138228943,0.0,0.01079913606911447,0.01079913606911447,0.008639308855291577,0.0,0.0021598272138228943
467,0.008620689655172414,0.0,0.00646551724137931,0.0021551724137931034,0.0021551724137931034,0.0021551724137931034,0.004310344827586207,0.01293103448275862,0.0,0.0021551724137931034,0.004310344827586207,0.004310344827586207,0.010775862068965518,0.0021551724137931034,0.004310344827586207,0.0,0.004310344827586207,0.00646551724137931,0.00646551724137931,0.004310344827586207,0.0021551724137931034,0.0,0.010775862068965518,0.010775862068965518,0.008620689655172414,0.0,0.0021551724137931034
468,0.008602150537634409,0.0,0.0064516129032258064,0.002150537634408602,0.002150537634408602,0.002150537634408602,0.004301075268817204,0.012903225806451613,0.0,0.002150537634408602,0.004301075268817204,0.004301075268817204,0.010752688172043012,0.002150537634408602,0.004301075268817204,0.0,0.004301075268817204,0.0064516129032258064,0.0064516129032258064,0.004301075268817204,0.002150537634408602,0.0,0.010752688172043012,0.010752688172043012,0.008602150537634409,0.0,0.002150537634408602
469,0.008583690987124463,0.0,0.006437768240343348,0.002145922746781116,0.002145922746781116,0.002145922746781116,0.004291845493562232,0.012875536480686695,0.0,0.002145922746781116,0.004291845493562232,0.004291845493562232,0.01072961373390558,0.002145922746781116,0.004291845493562232,0.0,0.004291845493562232,0.006437768240343348,0.006437768240343348,0.004291845493562232,0.002145922746781116,0.0,0.01072961373390558,0.01072961373390558,0.008583690987124463,0.0,0.002145922746781116
470,0.008565310492505354,0.0,0.006423982869379015,0.0021413276231263384,0.0021413276231263384,0.0021413276231263384,0.004282655246252677,0.01284796573875803,0.0,0.0021413276231263384,0.004282655246252677,0.004282655246252677,0.010706638115631691,0.0021413276231263384,0.004282655246252677,0.0,0.004282655246252677,0.006423982869379015,0.006423982869379015,0.004282655246252677,0.0021413276231263384,0.0,0.010706638115631691,0.010706638115631691,0.008565310492505354,0.0,0.0021413276231263384
471,0.008547008547008548,0.0,0.00641025641025641,0.002136752136752137,0.002136752136752137,0.002136752136752137,0.004273504273504274,0.01282051282051282,0.0,0.002136752136752137,0.004273504273504274,0.004273504273504274,0.010683760683760684,0.002136752136752137,0.004273504273504274,0.0,0.004273504273504274,0.00641025641025641,0.00641025641025641,0.004273504273504274,0.002136752136752137,0.0,0.010683760683760684,0.010683760683760684,0.008547008547008548,0.0,0.002136752136752137
472,0.008528784648187633,0.0,0.006396588486140725,0.0021321961620469083,0.0021321961620469083,0.0021321961620469083,0.0042643923240938165,0.01279317697228145,0.0,0.0021321961620469083,0.0042643923240938165,0.0042643923240938165,0.010660980810234541,0.0021321961620469083,0.0042643923240938165,0.0,0.0042643923240938165,0.006396588486140725,0.006396588486140725,0.0042643923240938165,0.0021321961620469083,0.0,0.010660980810234541,0.010660980810234541,0.008528784648187633,0.0,0.0021321961620469083
473,0.00851063829787234,0.0,0.006382978723404255,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.00425531914893617,0.01276595744680851,0.0,0.002127659574468085,0.00425531914893617,0.00425531914893617,0.010638297872340425,0.002127659574468085,0.00425531914893617,0.0,0.00425531914893617,0.006382978723404255,0.006382978723404255,0.00425531914893617,0.002127659574468085,0.0,0.010638297872340425,0.010638297872340425,0.00851063829787234,0.0,0.002127659574468085
474,0.008492569002123142,0.0,0.006369426751592357,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.004246284501061571,0.012738853503184714,0.0,0.0021231422505307855,0.004246284501061571,0.004246284501061571,0.010615711252653927,0.0021231422505307855,0.004246284501061571,0.0,0.004246284501061571,0.006369426751592357,0.006369426751592357,0.004246284501061571,0.0021231422505307855,0.0,0.010615711252653927,0.010615711252653927,0.008492569002123142,0.0,0.0021231422505307855
475,0.00847457627118644,0.0,0.006355932203389831,0.00211864406779661,0.00211864406779661,0.00211864406779661,0.00423728813559322,0.012711864406779662,0.0,0.00211864406779661,0.00423728813559322,0.00423728813559322,0.01059322033898305,0.00211864406779661,0.00423728813559322,0.0,0.00423728813559322,0.006355932203389831,0.006355932203389831,0.00423728813559322,0.00211864406779661,0.0,0.01059322033898305,0.01059322033898305,0.00847457627118644,0.0,0.00211864406779661
476,0.008456659619450317,0.0,0.006342494714587738,0.0021141649048625794,0.0021141649048625794,0.0021141649048625794,0.004228329809725159,0.012684989429175475,0.0,0.0021141649048625794,0.004228329809725159,0.004228329809725159,0.010570824524312896,0.0021141649048625794,0.004228329809725159,0.0,0.004228329809725159,0.006342494714587738,0.006342494714587738,0.004228329809725159,0.0021141649048625794,0.0,0.010570824524312896,0.010570824524312896,0.008456659619450317,0.0,0.0021141649048625794
477,0.008438818565400843,0.0,0.006329113924050633,0.002109704641350211,0.002109704641350211,0.002109704641350211,0.004219409282700422,0.012658227848101266,0.0,0.002109704641350211,0.004219409282700422,0.004219409282700422,0.010548523206751054,0.002109704641350211,0.004219409282700422,0.0,0.004219409282700422,0.006329113924050633,0.006329113924050633,0.004219409282700422,0.002109704641350211,0.0,0.010548523206751054,0.010548523206751054,0.008438818565400843,0.0,0.002109704641350211
478,0.008421052631578947,0.0,0.00631578947368421,0.002105263157894737,0.002105263157894737,0.002105263157894737,0.004210526315789474,0.01263157894736842,0.0,0.002105263157894737,0.004210526315789474,0.004210526315789474,0.010526315789473684,0.002105263157894737,0.004210526315789474,0.0,0.004210526315789474,0.00631578947368421,0.00631578947368421,0.004210526315789474,0.002105263157894737,0.0,0.010526315789473684,0.010526315789473684,0.008421052631578947,0.0,0.002105263157894737
479,0.008403361344537815,0.0,0.0063025210084033615,0.0021008403361344537,0.0021008403361344537,0.0021008403361344537,0.004201680672268907,0.012605042016806723,0.0,0.0021008403361344537,0.004201680672268907,0.004201680672268907,0.01050420168067227,0.0021008403361344537,0.004201680672268907,0.0,0.004201680672268907,0.0063025210084033615,0.0063025210084033615,0.004201680672268907,0.0021008403361344537,0.0,0.01050420168067227,0.01050420168067227,0.008403361344537815,0.0,0.0021008403361344537
